PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X_filtered,Acc_Y_filtered,Acc_Z_filtered,Gyr_X_filtered,Gyr_Y_filtered,Gyr_Z_filtered
14,2278729920,9.840253,1.890134,-0.030623,-2.826003,-1.889808,2.085534,0.695606,0.03076,-0.710085,-0.104722,9.843280848343804,1.8945238251922745,-0.022674759536932165,-2.7828223754790127,-1.7503667816344946,2.1888094356186487
15,2278746587,9.84453,1.937325,0.011225,-3.694773,-2.107541,2.110916,0.695565,0.030455,-0.710129,-0.104787,9.84444127600447,1.9512907624083122,0.0359394980123227,-4.700893700164459,-2.119664473082074,2.169165876898155
16,2278763254,9.845414,1.9834,0.02106,-5.383512,-2.561206,2.354826,0.695486,0.029931,-0.710194,-0.105021,9.85174017264423,2.000325548280106,0.09118587369644268,-7.283255666387943,-2.867214207217055,2.135933117863128
17,2278779921,9.844419,2.059036,0.172381,-10.044651,-3.814398,2.316407,0.695295,0.028914,-0.710314,-0.105751,9.862072581898754,2.0076363609025334,0.09448821930340329,-8.889774900031705,-3.8714869319948093,2.2111338004034593
18,2278796588,9.928745,1.967631,0.122339,-10.657832,-5.179594,2.41015,0.694969,0.027822,-0.710562,-0.106524,9.87064214872012,1.960666630528423,0.021345137750534288,-8.095850036083934,-4.873744278188191,2.537958026713124
19,2278813255,9.8634,1.877986,-0.122699,-6.143771,-5.588833,2.842274,0.694583,0.02711,-0.710922,-0.106813,9.875023712988046,1.8786900144501713,-0.10009813114553992,-4.998468834783861,-5.6564358490401085,3.149510251692614
20,2278829922,9.792902,1.721351,-0.443457,1.852343,-6.402125,3.831321,0.694099,0.027092,-0.711492,-0.106176,9.87433394775964,1.7978442515911648,-0.20750742285341497,-1.2633051169269103,-6.215322837940155,3.8761414546362265
21,2278846589,9.912015,1.772028,-0.091687,4.604633,-6.998416,4.848723,0.693561,0.027266,-0.712166,-0.105127,9.866422043848994,1.7446843086365256,-0.2542716059988652,1.3155288542225598,-6.741715554407435,4.423558358824034
22,2278863256,9.919423,1.791981,-0.120014,-1.205129,-6.601021,4.627095,0.693082,0.026889,-0.71271,-0.104693,9.850947318708656,1.7230280810422207,-0.24058493543645515,2.281511110066012,-7.384320207981916,4.599301118780903
23,2278879923,9.792671,1.665925,-0.418622,-0.149092,-7.655817,4.467028,0.692492,0.026665,-0.713374,-0.104125,9.83530768042201,1.7216877309621734,-0.20310587784566078,2.4997178501953945,-7.999391181949157,4.487078679142573
24,2278896590,9.791442,1.731779,-0.115505,5.671992,-8.745665,4.261219,0.691753,0.026943,-0.714235,-0.103066,9.830732280507224,1.7286339800410082,-0.18473977867819427,2.9165950625799786,-8.188537443344858,4.386251045037137
25,2278913257,9.821657,1.732753,-0.131592,3.401079,-8.212536,4.317169,0.691081,0.027027,-0.715006,-0.102202,9.838965314695894,1.7376116259462833,-0.20893828338922582,3.629703456108156,-7.681921654127162,4.549723028637524
26,2278929924,9.904062,1.772892,-0.288339,4.519422,-7.616805,4.975138,0.690481,0.027217,-0.715734,-0.101102,9.848008997175192,1.7476589212531308,-0.2665509524322317,4.098540358542847,-6.705521212763066,4.944386929985224
27,2278946591,9.879873,1.776201,-0.378884,3.553052,-3.840049,5.508774,0.690278,0.027265,-0.716071,-0.100079,9.846267011451408,1.7605335434548368,-0.32178969260194207,3.921439425605204,-5.872523165720986,5.23843384797134
