SampleTimeFine,PacketCounter_thigh,PacketCounter_shank,time_observed_60hz_s,thigh_orientation_change_deg,shank_orientation_change_deg,knee_flexion_estimate_deg,relative_rotvec_x_deg,relative_rotvec_y_deg,relative_rotvec_z_deg
2280879963,143,142,2.35,0.9196006699732708,0.3533420478319474,0.04868484269568915,-0.07796747472025778,0.6256031880451592,-0.11110481760411697
2280896630,144,143,2.3666666666666667,0.9159649326929016,0.35636854977413135,0.04866051728845334,-0.07676259070013418,0.6206761422162702,-0.10120762013809344
2280913297,145,144,2.3833333333333333,0.9194688528623951,0.35536846255677934,0.03179012912365707,-0.09349362269868988,0.6188623450357487,-0.09657879946078296
2280929964,146,145,2.4,0.9231766847068471,0.35452001790693766,0.007316087984329851,-0.11718867685037201,0.6127657000685693,-0.09447701663710255
2280946631,147,146,2.4166666666666665,0.9151179622403616,0.3502157499191918,9.467470026726177e-05,-0.12262850115393042,0.6037933833182173,-0.08903452488066482
2280963298,148,147,2.433333333333333,0.9033273248626289,0.34763533748631376,0.008364799660021497,-0.11292327142843825,0.5984356176425409,-0.08099284096076252
2280979965,149,148,2.45,0.8947862879437948,0.3460999556460331,0.03502004619841659,-0.08627862914986918,0.6022698170075825,-0.07211969107589562
2280996632,150,149,2.466666666666667,0.8865197788527337,0.3451055041538937,0.08358533847541723,-0.03878531044739108,0.6136633882055079,-0.06290111145366267
2281013299,151,150,2.4833333333333334,0.8818690057773005,0.3469944838621043,0.11724585954644327,-0.00523464085675409,0.6182659130511696,-0.05749111062282033
2281029966,152,151,2.5,0.8977050414972613,0.3468758489236083,0.06876784093060169,-0.05403959088236617,0.6153837102710885,-0.05473198397303791
2281046633,153,152,2.5166666666666666,0.9120218003451045,0.34999235549720703,0.00699250410566084,-0.11391333325994116,0.6000151245104376,-0.05186399179903167
2281063300,154,153,2.533333333333333,0.9306036586583666,0.3538744243515186,-0.03741163057486007,-0.15791702894433512,0.59373544332491,-0.05040296556954443
2281079967,155,154,2.55,0.9527875916860117,0.3575986780631179,-0.05191512020137828,-0.1749235900375072,0.6049909330778596,-0.04904364631831343
2281096634,156,155,2.566666666666667,0.9463050192061409,0.35917174445801964,-0.02337116010772898,-0.1468190125767592,0.6102123434339869,-0.04779394544392627
2281113301,157,156,2.5833333333333335,0.9371371921299482,0.35865111963107105,0.006460292220303122,-0.11702438024878732,0.613726497097702,-0.0450964625511953
2281129968,158,157,2.6,0.9354370301523519,0.3570382409829896,0.0001344235205687419,-0.12268251842478321,0.6097919571863386,-0.044729453078486754
2281146635,159,158,2.6166666666666667,0.9448915403957487,0.3543528690906555,-0.0003200457754464765,-0.12505069968638433,0.6192817090935545,-0.04515462201520605
2281163302,160,159,2.6333333333333333,0.9444769699520376,0.3521995213463125,0.01999740516907126,-0.10599613171095644,0.6271430179296229,-0.04920311054598036
2281179969,161,160,2.65,0.9426071016592009,0.3521845110669286,0.03578317926075507,-0.09068436489324089,0.6309530772898064,-0.05039666831605581
2281196636,162,161,2.6666666666666665,0.9492281427051988,0.353596787080519,0.017614800513482978,-0.10885596665898956,0.628493228636425,-0.05563308825097049
2281213303,163,162,2.683333333333333,0.9659554054389389,0.35395753830721527,-0.012836278249286882,-0.1408665081536546,0.6326830018914965,-0.060189762378440564
2281229970,164,163,2.7,0.9744059775904624,0.3545948213607042,-0.019473669834737733,-0.1489121938009825,0.6387123278711309,-0.0630825367656797
2281246637,165,164,2.716666666666667,0.9932267451874751,0.35397718974868225,-0.018593287427435785,-0.15222539844941607,0.6585541874137676,-0.07316947380486287
2281263304,166,165,2.7333333333333334,0.9958583417509683,0.3493117654256299,-0.023340278174728446,-0.15792202716586462,0.6618217191300703,-0.08130247287522474
2281279971,167,166,2.75,0.994052007808443,0.345904234723831,-0.026720776782666267,-0.161578894548673,0.6618644131008654,-0.08934434122852404
2281296638,168,167,2.7666666666666666,0.9890754913579859,0.34568749627068696,-0.012193996358680254,-0.14756454162677424,0.6657788401646405,-0.09023158665111308
2281313305,169,168,2.783333333333333,0.9893547284185599,0.34667804387013135,-0.0051361548028520925,-0.14140114382150307,0.6703525759220818,-0.09517092805655956
2281329972,170,169,2.8,1.0092697683859122,0.34399572798062106,-0.001020039139225064,-0.14214080072390128,0.6937319841632784,-0.10609916431876885
2281346639,171,170,2.816666666666667,1.0082533560444122,0.34078899602741397,-0.0038613722312730173,-0.1450511393964335,0.6931061007574459,-0.11160463676086972
2281363306,172,171,2.8333333333333335,1.0048837241250692,0.33774049702497794,-0.0011397071945232087,-0.14229671249289197,0.6923551370118696,-0.11850052497842833
2281379973,173,172,2.85,1.0049760584703586,0.3404320860509349,-0.004653758272081423,-0.14574920855150256,0.6906560913695182,-0.12682484680029535
2281396640,174,173,2.8666666666666667,1.001049924616623,0.3435185608019096,0.0008831633708775378,-0.13958330837652963,0.6873602254364691,-0.13243868865686254
2281413307,175,174,2.8833333333333333,1.01184274263161,0.34166242743745273,-0.009670366087446165,-0.15148029075033126,0.6925499506584519,-0.13630803234755964
2281429974,176,175,2.9,1.0275965927151207,0.3448244049654132,-0.031101110690481725,-0.17407664401094816,0.6959509205419391,-0.13862378131891795
2281446641,177,176,2.9166666666666665,1.0308692252266702,0.3505198837278979,-0.04962499590679413,-0.19115930450232027,0.6864005442204013,-0.14239798563259906
2281463308,178,177,2.933333333333333,1.0358306271847444,0.35635883719141676,-0.07328416149759265,-0.2130707283480316,0.6748234029460056,-0.14597756509570445
2281479975,179,178,2.95,1.047196852023922,0.35773255870412984,-0.10744945489517871,-0.24626546098204402,0.6661981051640758,-0.14865832277527338
2281496642,180,179,2.966666666666667,1.0553542437343957,0.3608600557080326,-0.12780780228897556,-0.2659264223510064,0.6605348977846772,-0.14967110654024834
2281513309,181,180,2.9833333333333334,1.05721217137031,0.3636974821471739,-0.13026328414826152,-0.26805273059498436,0.6582340853274358,-0.15292015896790392
2281529976,182,181,3.0,1.0550861374305425,0.36555561467587355,-0.13439854938846418,-0.2710010031358825,0.6510186660094978,-0.15976251885306497
2281546643,183,182,3.0166666666666666,1.041865365835302,0.3635644390235054,-0.13754696084174228,-0.27123020682990784,0.6359528997168208,-0.1607536560222954
2281563310,184,183,3.033333333333333,1.0445203924795603,0.3610099393314962,-0.13909299873861536,-0.27353855558908297,0.6397324912251988,-0.15982922422988147
2281579977,185,184,3.05,1.049174615232927,0.3617507394400115,-0.1492199834810911,-0.2840774560681919,0.6412244474516952,-0.156266565237494
2281596644,186,185,3.066666666666667,1.055590279842542,0.3631599561932577,-0.15956371317559462,-0.2951057712869469,0.6440662396073125,-0.1526605020166079
2281613311,187,186,3.0833333333333335,1.0655125453345196,0.36303523302666346,-0.17260206559014682,-0.309333842150568,0.6490361415096373,-0.15011623621508843
