PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X_filtered,Acc_Y_filtered,Acc_Z_filtered,Gyr_X_filtered,Gyr_Y_filtered,Gyr_Z_filtered
42,2279213263,-9.528316,0.323297,-0.671891,1.318727,1.344635,3.821203,0.682349,-0.018755,0.72994,0.035144,-9.518507396975487,0.32737442423463364,-0.700589817467881,1.2996801758547556,1.3461709059036515,3.7366235369084944
43,2279229930,-9.502367,0.329257,-0.717765,1.364075,1.048501,3.339083,0.682276,-0.018596,0.730006,0.035285,-9.516938645757094,0.34025395497842764,-0.7008923142125782,1.4756627016626682,0.9872412530174308,3.3382086907541915
44,2279246597,-9.505374,0.347354,-0.676074,1.871949,0.549386,2.916012,0.68226,-0.018429,0.730023,0.035332,-9.514795933227589,0.34175445386588954,-0.6971078250291755,1.57026838391943,0.6323144873692075,2.9217278839104885
45,2279263264,-9.546603,0.355266,-0.702323,1.45614,0.379279,2.588375,0.682262,-0.018345,0.73002,0.035398,-9.510012706538987,0.32979875383484475,-0.6936760174820639,1.583625764262513,0.3433451129237708,2.5793822982553483
46,2279279931,-9.484157,0.304327,-0.683482,1.312126,0.197141,2.347673,0.682284,-0.0183,0.729998,0.035456,-9.50152239336688,0.3087614382536789,-0.6892290461139808,1.5678994030661921,0.15657530353786353,2.382347425392001
47,2279296598,-9.480323,0.248013,-0.69781,1.634455,0.04675,2.282572,0.682325,-0.018203,0.729962,0.035451,-9.491726967150097,0.28830466133577715,-0.6802940065664014,1.5629216034432276,0.08116157918227725,2.3477053138782513
48,2279313265,-9.494831,0.30174,-0.670459,1.839447,0.058519,2.523754,0.682363,-0.018084,0.729929,0.035468,-9.484691700817589,0.2764585070460292,-0.6670632278237922,1.5698420169849776,0.10143359856956924,2.434715889931234
49,2279329932,-9.479186,0.285415,-0.638541,1.484698,0.230636,2.612553,0.68238,-0.017988,0.729912,0.035528,-9.48281425904688,0.27498870388471375,-0.6540562582583909,1.583405225462664,0.183414195110945,2.577293010447402
50,2279346599,-9.494467,0.270746,-0.625271,1.528713,0.293259,2.697716,0.682391,-0.017887,0.729901,0.035599,-9.485800462878363,0.2814493904838351,-0.6450571834331055,1.619569563236308,0.28957840890717396,2.72386501963866
51,2279363266,-9.479892,0.289846,-0.660722,1.722013,0.407887,2.825666,0.682389,-0.017752,0.729903,0.03566,-9.491919257017708,0.29363250032704824,-0.6392896963466368,1.6882333695053862,0.3962846897167656,2.8489694735978794
52,2279379933,-9.507647,0.331382,-0.659135,1.626259,0.491821,2.883484,0.682377,-0.01763,0.729913,0.035745,-9.499284998561437,0.3105605415715619,-0.6343015837118018,1.7481815793188455,0.49895921946549554,2.9340909083982383
53,2279396600,-9.504313,0.305639,-0.606495,1.762032,0.552127,2.986601,0.68236,-0.017474,0.72993,0.035817,-9.506220495578367,0.32965806989494023,-0.6314378999313945,1.7177165780798718,0.5990792881607726,2.950760902788469
54,2279413267,-9.506822,0.330663,-0.630493,1.771592,0.719384,2.867803,0.682325,-0.017329,0.729963,0.035874,-9.511232221505383,0.34443812093108006,-0.6356636562929013,1.5530637620760326,0.6864205597793114,2.8744890806956374
55,2279429934,-9.521287,0.379585,-0.640727,1.361238,0.716707,2.84105,0.682288,-0.017246,0.729994,0.035989,-9.513120296701127,0.3471040586421037,-0.6494556935607441,1.3195345227952673,0.7361151877292459,2.718311583257309
56,2279446601,-9.50349,0.343861,-0.691837,0.88449,0.77205,2.481262,0.682247,-0.017234,0.730026,0.036105,-9.511286826272793,0.33542979517666627,-0.6688218450197863,1.1673950422799517,0.7249254876862692,2.5442524223665965
57,2279463268,-9.50819,0.293585,-0.691244,1.123956,0.639146,2.317302,0.682222,-0.017211,0.730047,0.036178,-9.506121948243699,0.316930811291229,-0.686125834392453,1.2162952633019342,0.6511702948605367,2.4270057027062975
58,2279479935,-9.505425,0.29572,-0.675124,1.644758,0.525073,2.418594,0.68221,-0.017128,0.730059,0.036207,-9.499257872720932,0.3044762188249798,-0.6953176949671336,1.4559193929837195,0.5390034125935299,2.395559952199635
59,2279496602,-9.484492,0.323489,-0.697087,1.971986,0.389018,2.473751,0.682213,-0.016996,0.730059,0.036198,-9.493332250141052,0.3068448168360086,-0.6938726474232838,1.755154046726215,0.42358911492688966,2.40864437260347
60,2279513269,-9.497295,0.319791,-0.670775,1.682389,0.366652,2.389569,0.682218,-0.01691,0.730055,0.03622,-9.490967263192223,0.32303003666209645,-0.6823841556870369,1.9543248949158478,0.3315858670113506,2.389450194723579
61,2279529936,-9.491383,0.353954,-0.696838,1.789361,0.310381,2.289039,0.682229,-0.016827,0.730047,0.036223,-9.493241397468996,0.34382817007587935,-0.665644337831445,1.952843964378974,0.2718624069801533,2.2873986842178846
62,2279546603,-9.497162,0.327363,-0.659757,1.981764,0.189131,2.102028,0.682256,-0.016738,0.730026,0.036182,-9.498621195601157,0.3575046648292895,-0.653528952137459,1.7555389353571056,0.23722976691689696,2.114119859632832
63,2279563270,-9.495288,0.365856,-0.630692,1.862607,0.161783,1.956823,0.682286,-0.016656,0.730002,0.036122,-9.503477024326795,0.35622984536208535,-0.6558173610197692,1.4820540810332634,0.2109248911649034,1.9301516676426254
64,2279579937,-9.521083,0.385417,-0.641279,1.005388,0.224636,1.739141,0.682308,-0.016707,0.72998,0.036153,-9.504509943815597,0.34152862327142,-0.6719355404591303,1.3102770484306918,0.17828541961545746,1.7991809301003756
65,2279596604,-9.499751,0.299201,-0.699415,0.854369,0.223849,1.7304,0.682328,-0.016789,0.729956,0.036211,-9.501539385018662,0.32461049335187075,-0.6874617532759218,1.3397705934905315,0.14344106562073597,1.7463073262331705
66,2279613271,-9.491952,0.287808,-0.745902,1.590254,0.142663,1.782516,0.68236,-0.016761,0.729928,0.03617,-9.497764896873829,0.31776146842927666,-0.6861877157684355,1.4844800986272617,0.1345351854820141,1.7507575685598733
67,2279629938,-9.488403,0.326299,-0.665388,2.062315,-0.007082,1.816446,0.682409,-0.016695,0.729888,0.036095,-9.49656767427193,0.3224933580563496,-0.6676044029210257,1.5468001025128864,0.1799537982745003,1.7761748620537046
