sep=,
DeviceTag:, DOT_Pelvis
FirmwareVersion:,2.2.1
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2026-09-15_18:34:21_027 GMT+8
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
191,2511060071,-7.761922,-1.354314,-1.885816,-170.771500,7.614110,47.181591,0.803590,-0.127733,-0.571899,-0.104208,
192,2511076738,-10.151666,-0.263035,-4.242415,-148.231842,50.519806,37.948315,0.805322,-0.147351,-0.562966,-0.113197,
193,2511093405,-8.550388,-1.393043,-3.616992,-146.710632,20.967871,21.442741,0.803983,-0.165850,-0.557586,-0.123301,
194,2511110072,-2.653121,-7.039428,-6.967200,-121.383995,-30.569233,6.279678,0.798474,-0.181032,-0.558821,-0.131855,
195,2511126739,4.935517,-8.162576,-9.122837,-55.710529,-111.848633,9.363171,0.787880,-0.190337,-0.570486,-0.132529,
196,2511143406,8.525390,1.717679,6.523680,-89.548531,-51.322124,37.168194,0.781672,-0.204606,-0.573626,-0.134459,
197,2511160073,11.797967,6.371112,-1.360172,-32.619236,-92.655266,51.156670,0.773783,-0.214324,-0.582014,-0.128785,
198,2511176740,2.381432,4.019261,1.181853,-221.058609,55.962318,5.048862,0.771209,-0.238412,-0.571190,-0.148794,
199,2511193407,-4.519637,-3.144414,1.211792,-116.710022,-14.421385,-32.788292,0.765037,-0.249008,-0.571422,-0.161836,
200,2511210074,-8.039884,-2.621682,0.255262,-142.198715,-61.473896,-50.243519,0.753282,-0.261986,-0.576666,-0.177161,
201,2511226741,-9.818288,-4.745339,2.323867,-97.249809,-58.582977,-26.761621,0.743762,-0.271823,-0.581608,-0.186178,
202,2511243408,-5.646184,-5.978975,7.368623,-5.111562,50.219574,-10.245164,0.747406,-0.270097,-0.576521,-0.189883,
