PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X_filtered,Acc_Y_filtered,Acc_Z_filtered,Gyr_X_filtered,Gyr_Y_filtered,Gyr_Z_filtered
606,2699488335,9.965836,0.215181,-0.159552,-1.864421,9.885091,33.74638,-0.663762,0.274564,0.644784,0.26131,10.062353264065134,0.07448852166650353,0.02159669625335478,-3.525140220379482,9.36587380859678,33.59173158154362
607,2699505002,9.913851,0.23126,0.377766,1.415961,9.132481,37.943542,-0.665955,0.277386,0.642741,0.257762,10.12622399448071,0.258856359404361,0.06674508686230135,-1.3546548315601508,9.807241800280137,38.25015342282007
608,2699521669,10.23797,0.011732,0.123174,-0.628681,9.43132,43.114414,-0.668264,0.280868,0.640361,0.253908,10.149619250130014,0.35282102890353506,0.16213893902678975,-2.2328069486006985,9.962650527213373,43.64112518078524
609,2699538336,10.240901,0.865872,0.308867,-5.484661,10.77764,48.151592,-0.670659,0.285232,0.637436,0.250061,10.04694943610291,0.16191579501894512,0.27252651125234,-5.743910262377286,9.803164171042553,48.56066061970623
610,2699555003,9.87165,-0.373872,0.12859,-15.232081,9.528446,53.160488,-0.672679,0.291039,0.634036,0.246562,9.810220593341036,-0.3136901646072511,0.3694277492736406,-9.616907300170382,9.376541417635552,51.638179365293766
611,2699571670,9.369308,-1.198702,0.493126,-13.20314,8.307842,52.720066,-0.674614,0.296633,0.63081,0.242854,9.547345993894519,-0.8712833393697641,0.41678143360864023,-12.083004722466832,8.809375104084824,52.23989520134626
612,2699588337,9.343755,-1.616325,0.443865,-8.357616,7.791269,50.098114,-0.676583,0.301513,0.627883,0.238923,9.408544177100172,-1.2784774311038152,0.38032278833249356,-13.22730644846553,8.198109259584133,50.89946863098731
613,2699605004,9.458964,-1.045932,0.473277,-12.377895,7.720701,47.881702,-0.678258,0.306574,0.624888,0.235561,9.464799955512603,-1.459869143688655,0.27380785546110814,-14.047361810924876,7.480941828134112,48.885765597584864
614,2699621671,9.781811,-1.380949,0.042014,-15.975181,6.942449,47.598892,-0.679658,0.311976,0.62183,0.232508,9.653440524790348,-1.515310525765929,0.17995056248520896,-14.698218763157286,6.485650179703582,47.29936986672877
615,2699638338,9.789246,-1.734469,-0.023511,-16.612902,5.193706,47.014015,-0.680816,0.31743,0.618919,0.229481,9.832966547249683,-1.5819740087874012,0.19255546869243717,-14.183741499569333,5.1433665145311815,46.494595017671735
